Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
64023,0,1513,63866,0,1670,nan,0.85010844,21.869605880030388,0.2990350122928605,Platte_20220520_Maize_005_0032.png
63305,15,2216,63529,0,2007,1.991337e-06,0.8998086,19.679729739994873,0.22309114718668147,Platte_20220520_Maize_005_0033.png
62007,0,3529,62440,19,3077,1.9931483e-06,0.8746441,20.069786627515146,0.2315466025392592,Platte_20220520_Maize_005_0034.png
63662,0,1874,63775,0,1761,nan,0.91111094,19.475685695109185,0.21613500779063408,Platte_20220520_Maize_005_0035.png
62643,0,2893,62897,428,2211,1.999694e-06,0.7640889,19.024318917263503,0.20829681255236032,Platte_20220520_Maize_005_0036.png
63040,0,2496,63535,0,2001,nan,0.8018468,20.58903683290035,0.25985549250581697,Platte_20220520_Maize_005_0037.png
56531,0,9005,55765,514,9257,1.9997449e-06,0.903292,19.10019303617108,0.22498875753473016,Platte_20220520_Maize_005_0038.png
61448,0,4088,62717,0,2819,nan,0.780355,21.63554164278336,0.2935526556640931,Platte_20220520_Maize_005_0039.png
51646,8816,5074,52950,5896,6690,0.7098925,0.673235,21.13791604792844,0.3688067247298175,Platte_20220520_Maize_005_0040.png
58630,6302,604,59795,4639,1102,0.79882264,1.999923e-06,19.88397768474059,0.25804995358666594,Platte_20220520_Maize_005_0041.png
52472,13064,0,53249,4667,7620,0.51344925,1.9999832e-06,20.211920517135113,0.34660934468591703,Platte_20220520_Maize_005_0042.png
56704,8469,363,57805,7731,0,0.9306119,1.9996392e-06,27.65033053238703,0.6872169833111569,Platte_20220520_Maize_005_0043.png
52563,12337,636,53735,11551,250,0.90404946,1.9998522e-06,24.095071216295878,0.5134871243037734,Platte_20220520_Maize_005_0044.png
52274,10990,2272,54139,6606,4791,0.7331177,0.49779832,21.52515537244032,0.3814539088475417,Platte_20220520_Maize_005_0045.png
62588,2847,101,63336,2200,0,0.7786624,1.9987033e-06,26.885626305570725,0.5970884343052103,Platte_20220520_Maize_005_0046.png
52050,13486,0,54549,7751,3236,0.70301604,1.9999593e-06,19.90030275347306,0.2881395975683127,Platte_20220520_Maize_005_0047.png
51799,11127,2610,52715,3621,9200,0.21046938,0.051652554,26.376481590726407,0.6078852234774056,Platte_20220520_Maize_005_0048.png
56350,9186,0,59302,2901,3333,0.4747218,1.9999611e-06,19.803951621285517,0.269271379049506,Platte_20220520_Maize_005_0049.png
61947,3264,325,64787,749,0,0.15648828,1.9995966e-06,22.808240942170812,0.3521278344271936,Platte_20220520_Maize_005_0050.png
47648,17031,857,49404,7852,8280,0.6115006,0.16745064,21.502243242746903,0.38313052442292,Platte_20220520_Maize_005_0051.png
57603,7933,0,58382,7154,0,0.90819347,nan,26.331840656175203,0.5687246969869695,Platte_20220520_Maize_005_0052.png
57595,7941,0,58718,6092,726,0.83231795,1.99982e-06,24.209541529956212,0.48581163516796816,Platte_20220520_Maize_005_0053.png
49519,11275,4742,51347,4965,9224,0.5983963,0.6110518,19.703044864721026,0.3175153004346528,Platte_20220520_Maize_005_0054.png
52383,11939,1214,54439,2192,8905,0.2502297,1.999987e-06,19.8107857149213,0.2753956035188552,Platte_20220520_Maize_005_0055.png
52532,13004,0,53670,8992,2874,0.79850626,1.9999545e-06,20.09559631828236,0.2950948700095684,Platte_20220520_Maize_005_0056.png
53717,11819,0,54997,10539,0,0.9134059,nan,23.145226098525814,0.4444189914794124,Platte_20220520_Maize_005_0057.png
55133,10403,0,57058,8478,0,0.8607556,nan,24.028904322752304,0.4599658916951069,Platte_20220520_Maize_005_0058.png
53000,12536,0,54971,10562,3,0.88232464,1.9581382e-06,19.943178394938492,0.26744044554645807,Platte_20220520_Maize_005_0059.png
56105,9431,0,58390,2976,4170,0.4702156,1.9999688e-06,20.19396625476974,0.2379635586979134,Platte_20220520_Maize_005_0060.png
57971,7565,0,60487,5049,0,0.7543941,nan,20.672629056366674,0.2764512677206322,Platte_20220520_Maize_005_0061.png
58208,7328,0,61687,3047,802,0.58409107,1.9998367e-06,19.145346784696343,0.23879128528377688,Platte_20220520_Maize_005_0062.png
56425,9111,0,56680,8856,0,0.94617426,nan,23.74904149646946,0.4541261864159179,Platte_20220520_Maize_005_0063.png
55555,9040,941,56133,4429,4974,0.5155513,1.9999782e-06,19.320891105638125,0.2654644303136407,Platte_20220520_Maize_005_0064.png
52714,10814,2008,54176,6901,4459,0.7140809,0.449042,21.74585665394643,0.38508161936404867,Platte_20220520_Maize_005_0065.png
60866,4414,256,62057,3479,0,0.854416,1.999488e-06,18.70688740922189,0.21121326199586496,Platte_20220520_Maize_005_0066.png
